timestamp,temperature_c,relative_humidity_pct,precipitation,wind_speed_10m,cloud_cover,snowfall,city,date,sunrise,sunset,is_daytime
2025-12-17 09:00:00,6.6,84,0.0,1.9,54,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,True
2025-12-17 10:00:00,8.1,71,0.0,1.8,66,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,True
2025-12-17 11:00:00,8.9,73,0.1,1.4,81,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,True
2025-12-17 12:00:00,9.8,79,0.1,1.3,81,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,True
2025-12-17 13:00:00,10.6,88,0.8,2.6,57,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,True
2025-12-17 14:00:00,10.6,92,1.0,3.8,87,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,True
2025-12-17 15:00:00,10.4,91,1.3,3.3,81,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,True
2025-12-17 16:00:00,10.3,93,1.8,3.3,87,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,True
2025-12-17 17:00:00,9.8,96,3.6,2.9,81,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,False
2025-12-17 18:00:00,9.4,97,1.3,3.6,53,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,False
2025-12-17 19:00:00,8.9,98,0.0,3.3,51,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,False
2025-12-17 20:00:00,9.1,97,0.0,1.3,25,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,False
2025-12-17 21:00:00,8.6,98,0.0,1.5,8,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,False
2025-12-17 22:00:00,7.8,99,0.0,3.9,13,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,False
2025-12-17 23:00:00,7.6,99,0.0,3.6,29,0.0,osaka,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:48:00,False
2025-12-18 00:00:00,7.6,95,0.0,4.1,8,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 01:00:00,7.1,95,0.0,4.0,35,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 02:00:00,7.3,92,0.0,4.8,41,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 03:00:00,7.6,88,0.0,4.7,46,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 04:00:00,7.2,89,0.0,4.5,43,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 05:00:00,7.1,88,0.0,4.2,40,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 06:00:00,6.8,89,0.0,3.8,17,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 07:00:00,6.4,90,0.0,3.8,17,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,True
2025-12-18 08:00:00,6.8,88,0.0,2.6,13,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,True
2025-12-18 09:00:00,7.7,86,0.0,2.5,8,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,True
2025-12-18 10:00:00,9.1,78,0.0,3.4,6,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,True
2025-12-18 11:00:00,10.6,69,0.0,4.5,11,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,True
2025-12-18 12:00:00,11.7,64,0.0,4.6,19,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,True
2025-12-18 13:00:00,12.3,60,0.0,5.3,34,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,True
2025-12-18 14:00:00,12.5,56,0.0,6.7,33,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,True
2025-12-18 15:00:00,12.3,52,0.0,8.8,32,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,True
2025-12-18 16:00:00,11.7,52,0.0,11.7,31,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,True
2025-12-18 17:00:00,10.9,56,0.0,12.4,16,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 18:00:00,10.1,59,0.0,11.6,0,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 19:00:00,9.4,63,0.0,9.7,0,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 20:00:00,9.1,65,0.0,7.3,0,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 21:00:00,8.8,67,0.0,5.9,0,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 22:00:00,8.4,71,0.0,5.4,0,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-18 23:00:00,8.1,75,0.0,5.1,0,0.0,osaka,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:49:00,False
2025-12-19 00:00:00,7.7,79,0.0,4.9,0,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 01:00:00,7.3,81,0.0,4.9,0,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 02:00:00,6.9,82,0.0,5.1,0,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 03:00:00,6.5,83,0.0,5.4,0,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 04:00:00,6.2,83,0.0,5.4,9,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 05:00:00,6.0,83,0.0,4.9,18,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 06:00:00,5.9,82,0.0,4.9,27,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 07:00:00,6.0,81,0.0,5.1,28,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,True
2025-12-19 08:00:00,6.2,79,0.0,5.4,29,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,True
2025-12-19 09:00:00,6.8,75,0.0,5.8,30,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,True
2025-12-19 10:00:00,8.1,68,0.0,5.3,53,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,True
2025-12-19 11:00:00,9.7,60,0.0,4.7,77,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,True
2025-12-19 12:00:00,11.2,53,0.0,4.1,100,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,True
2025-12-19 13:00:00,12.4,48,0.0,4.1,71,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,True
2025-12-19 14:00:00,13.4,44,0.0,4.6,42,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,True
2025-12-19 15:00:00,14.1,43,0.0,4.6,13,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,True
2025-12-19 16:00:00,14.3,44,0.0,3.8,42,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,True
2025-12-19 17:00:00,14.2,48,0.0,3.0,71,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 18:00:00,13.9,52,0.0,3.2,100,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 19:00:00,13.4,58,0.0,3.8,100,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 20:00:00,12.6,65,0.0,4.9,100,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 21:00:00,12.1,71,0.0,5.9,100,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 22:00:00,12.0,75,0.1,5.2,100,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-19 23:00:00,12.1,78,0.1,4.1,100,0.0,osaka,2025-12-19,2025-12-19 07:00:00,2025-12-19 16:49:00,False
2025-12-20 00:00:00,12.2,81,0.1,4.0,100,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 01:00:00,12.3,84,0.1,4.0,100,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 02:00:00,12.5,86,0.1,4.3,100,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 03:00:00,12.7,87,0.1,4.6,100,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 04:00:00,12.8,87,0.0,4.7,99,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 05:00:00,12.9,86,0.0,5.1,98,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 06:00:00,13.1,85,0.0,6.0,97,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 07:00:00,13.4,84,0.0,6.6,78,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,True
2025-12-20 08:00:00,13.7,83,0.0,7.4,59,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,True
2025-12-20 09:00:00,14.3,81,0.0,8.3,40,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,True
2025-12-20 10:00:00,15.2,78,0.0,9.3,46,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,True
2025-12-20 11:00:00,16.3,74,0.0,10.2,52,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,True
2025-12-20 12:00:00,17.2,71,0.0,11.2,58,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,True
2025-12-20 13:00:00,17.5,70,0.0,12.0,55,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,True
2025-12-20 14:00:00,17.6,70,0.0,12.5,52,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,True
2025-12-20 15:00:00,17.7,70,0.0,12.7,49,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,True
2025-12-20 16:00:00,17.1,71,0.0,10.9,35,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,True
2025-12-20 17:00:00,16.4,74,0.0,9.4,38,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 18:00:00,15.8,77,0.0,7.9,40,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 19:00:00,15.2,80,0.0,7.1,42,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 20:00:00,14.7,83,0.0,7.1,44,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 21:00:00,14.3,85,0.0,6.6,46,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 22:00:00,14.1,86,0.0,5.9,43,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-20 23:00:00,14.0,87,0.0,5.5,39,0.0,osaka,2025-12-20,2025-12-20 07:00:00,2025-12-20 16:50:00,False
2025-12-21 00:00:00,13.8,88,0.0,4.8,36,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 01:00:00,13.6,88,0.0,4.0,48,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 02:00:00,13.4,89,0.0,3.4,59,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 03:00:00,13.2,89,0.0,3.1,71,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 04:00:00,12.9,90,0.0,3.4,59,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 05:00:00,12.6,91,0.0,3.9,46,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 06:00:00,12.4,92,0.0,4.2,34,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 07:00:00,12.2,93,0.0,3.9,39,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 08:00:00,12.2,94,0.0,3.4,43,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,True
2025-12-21 09:00:00,12.5,93,0.0,2.6,48,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,True
2025-12-21 10:00:00,13.4,90,0.0,1.8,55,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,True
2025-12-21 11:00:00,14.6,85,0.0,1.0,62,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,True
2025-12-21 12:00:00,15.6,81,0.0,0.5,69,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,True
2025-12-21 13:00:00,16.3,79,0.0,0.7,63,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,True
2025-12-21 14:00:00,17.0,77,0.0,2.2,57,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,True
2025-12-21 15:00:00,17.3,77,0.0,2.9,51,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,True
2025-12-21 16:00:00,17.1,79,0.0,2.4,65,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,True
2025-12-21 17:00:00,16.6,83,0.0,1.5,80,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 18:00:00,16.2,86,0.0,1.8,94,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 19:00:00,16.1,88,0.1,1.6,95,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 20:00:00,16.0,89,0.1,2.9,96,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 21:00:00,15.8,89,0.1,3.7,97,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 22:00:00,15.2,88,2.8,2.9,98,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-21 23:00:00,14.5,85,2.8,5.5,99,0.0,osaka,2025-12-21,2025-12-21 07:01:00,2025-12-21 16:50:00,False
2025-12-22 00:00:00,13.9,83,2.8,8.1,100,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 01:00:00,13.7,81,1.0,8.9,100,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 02:00:00,13.7,79,1.0,8.9,100,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 03:00:00,13.6,76,1.0,9.1,100,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 04:00:00,13.1,73,0.0,9.1,99,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 05:00:00,12.4,69,0.0,8.9,99,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 06:00:00,12.0,67,0.0,8.1,98,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 07:00:00,11.9,67,0.0,6.3,93,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 08:00:00,12.0,69,0.0,4.1,87,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,True
2025-12-22 09:00:00,12.2,69,0.0,3.9,82,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,True
2025-12-22 10:00:00,12.8,66,0.0,6.4,71,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,True
2025-12-22 11:00:00,13.7,61,0.0,11.8,59,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,True
2025-12-22 12:00:00,14.1,58,0.0,16.4,48,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,True
2025-12-22 13:00:00,14.0,58,0.0,19.0,50,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,True
2025-12-22 14:00:00,13.6,59,0.0,20.2,51,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,True
2025-12-22 15:00:00,13.0,60,0.0,21.0,53,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,True
2025-12-22 16:00:00,12.2,61,0.0,21.1,67,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,True
2025-12-22 17:00:00,11.3,63,0.0,20.5,81,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 18:00:00,10.5,63,0.0,19.2,95,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 19:00:00,9.2,60,0.0,18.0,70,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 20:00:00,8.1,58,0.0,16.4,46,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 21:00:00,7.1,59,0.0,15.9,28,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 22:00:00,6.3,63,0.0,17.7,31,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-22 23:00:00,6.4,67,0.0,18.9,64,0.0,osaka,2025-12-22,2025-12-22 07:01:00,2025-12-22 16:51:00,False
2025-12-16 00:00:00,4.8,87,0.0,1.5,44,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 01:00:00,4.4,91,0.0,1.5,34,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 02:00:00,4.2,90,0.0,1.5,29,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 03:00:00,4.1,90,0.0,1.9,26,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 04:00:00,3.8,91,0.0,2.8,17,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 05:00:00,3.4,91,0.0,3.0,6,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 06:00:00,2.8,92,0.0,2.9,0,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 07:00:00,2.8,89,0.0,1.1,0,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,True
2025-12-16 08:00:00,3.0,91,0.0,1.8,0,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,True
2025-12-16 09:00:00,4.1,82,0.0,1.8,0,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,True
2025-12-16 10:00:00,5.8,74,0.0,2.5,0,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,True
2025-12-16 11:00:00,8.1,65,0.0,4.4,0,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,True
2025-12-16 12:00:00,10.1,57,0.0,5.4,4,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,True
2025-12-16 13:00:00,11.1,52,0.0,6.2,15,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,True
2025-12-16 14:00:00,11.6,51,0.0,6.2,21,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,True
2025-12-16 15:00:00,11.4,53,0.0,6.6,20,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,True
2025-12-16 16:00:00,10.8,59,0.0,6.2,17,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,True
2025-12-16 17:00:00,9.6,66,0.0,4.0,15,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 18:00:00,8.4,79,0.0,2.1,27,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 19:00:00,7.9,76,0.0,2.3,28,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 20:00:00,7.2,84,0.0,2.9,27,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 21:00:00,6.9,83,0.0,2.3,29,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 22:00:00,6.9,82,0.0,1.8,35,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-16 23:00:00,6.2,87,0.0,3.4,27,0.0,kyoto,2025-12-16,2025-12-16 06:58:00,2025-12-16 16:46:00,False
2025-12-17 00:00:00,5.7,87,0.0,3.4,3,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 01:00:00,5.2,88,0.0,3.6,3,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 02:00:00,5.1,87,0.0,4.0,6,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 03:00:00,4.8,88,0.0,2.9,4,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 04:00:00,4.3,90,0.0,3.7,5,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 05:00:00,4.2,90,0.0,4.3,10,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 06:00:00,4.2,90,0.0,4.0,23,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 07:00:00,4.3,89,0.0,4.2,28,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,True
2025-12-17 08:00:00,4.9,87,0.0,2.9,54,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,True
2025-12-17 09:00:00,5.8,84,0.0,1.4,59,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,True
2025-12-17 10:00:00,8.1,70,0.0,1.3,57,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,True
2025-12-17 11:00:00,8.4,68,0.0,1.1,98,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,True
2025-12-17 12:00:00,9.1,73,0.1,1.4,67,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,True
2025-12-17 13:00:00,8.9,85,1.0,3.4,66,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,True
2025-12-17 14:00:00,9.4,91,0.7,3.0,99,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,True
2025-12-17 15:00:00,9.4,94,2.2,2.5,82,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,True
2025-12-17 16:00:00,9.4,94,2.5,4.1,67,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,True
2025-12-17 17:00:00,8.8,96,0.3,3.5,69,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 18:00:00,8.2,97,0.0,2.9,43,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 19:00:00,7.8,97,0.0,3.2,36,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 20:00:00,7.2,98,0.0,4.6,9,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 21:00:00,6.8,99,0.0,4.0,22,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 22:00:00,6.3,100,0.0,3.9,98,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-17 23:00:00,6.2,99,0.0,2.5,100,0.0,kyoto,2025-12-17,2025-12-17 06:58:00,2025-12-17 16:47:00,False
2025-12-18 00:00:00,6.3,99,0.0,2.1,76,0.0,kyoto,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:47:00,False
2025-12-18 01:00:00,6.7,96,0.0,1.8,75,0.0,kyoto,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:47:00,False
2025-12-18 02:00:00,7.2,89,0.0,3.6,62,0.0,kyoto,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:47:00,False
2025-12-18 03:00:00,6.9,87,0.0,3.6,36,0.0,kyoto,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:47:00,False
2025-12-18 04:00:00,6.2,89,0.0,3.4,33,0.0,kyoto,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:47:00,False
2025-12-18 05:00:00,5.7,91,0.0,3.3,12,0.0,kyoto,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:47:00,False
2025-12-18 06:00:00,5.6,88,0.0,2.9,11,0.0,kyoto,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:47:00,False
2025-12-18 07:00:00,5.2,89,0.0,4.0,13,0.0,kyoto,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:47:00,True
2025-12-18 08:00:00,5.8,87,0.0,3.6,15,0.0,kyoto,2025-12-18,2025-12-18 06:59:00,2025-12-18 16:47:00,True
